# started on Tue Sep  8 09:30:20 2026

6.509889228,36227,,dTLB-load-misses,249049088,100.00,0.01,of all dTLB cache accesses
6.509889228,12426816,,L1-dcache-load-misses,249049088,100.00,,
6.760275615,815015140,,cycles,249642816,100.00,,
6.760275615,3815063449,,instructions,249642816,100.00,4.68,insn per cycle
6.760275615,636715110,,dTLB-loads,249642816,100.00,,
6.760275615,34710,,dTLB-load-misses,249642816,100.00,0.01,of all dTLB cache accesses
6.760275615,12451727,,L1-dcache-load-misses,249642816,100.00,,
7.010664465,813506675,,cycles,249179168,100.00,,
7.010664465,3797789317,,instructions,249179168,100.00,4.67,insn per cycle
7.010664465,633977281,,dTLB-loads,249179168,100.00,,
7.010664465,44579,,dTLB-load-misses,249179168,100.00,0.01,of all dTLB cache accesses
7.010664465,12449427,,L1-dcache-load-misses,249179168,100.00,,
7.261041412,814561725,,cycles,249499392,100.00,,
7.261041412,3801972159,,instructions,249499392,100.00,4.67,insn per cycle
7.261041412,634735905,,dTLB-loads,249499392,100.00,,
7.261041412,40439,,dTLB-load-misses,249499392,100.00,0.01,of all dTLB cache accesses
7.261041412,12388955,,L1-dcache-load-misses,249499392,100.00,,
7.511420631,813258999,,cycles,249121952,100.00,,
7.511420631,3795741036,,instructions,249121952,100.00,4.67,insn per cycle
7.511420631,633686916,,dTLB-loads,249121952,100.00,,
7.511420631,43649,,dTLB-load-misses,249121952,100.00,0.01,of all dTLB cache accesses
7.511420631,12380551,,L1-dcache-load-misses,249121952,100.00,,
7.761831209,814884075,,cycles,249547488,100.00,,
7.761831209,3813796135,,instructions,249547488,100.00,4.68,insn per cycle
7.761831209,636545222,,dTLB-loads,249547488,100.00,,
7.761831209,36476,,dTLB-load-misses,249547488,100.00,0.01,of all dTLB cache accesses
7.761831209,12443843,,L1-dcache-load-misses,249547488,100.00,,
8.012215004,813430686,,cycles,249151392,100.00,,
8.012215004,3800027222,,instructions,249151392,100.00,4.67,insn per cycle
8.012215004,634310707,,dTLB-loads,249151392,100.00,,
8.012215004,39664,,dTLB-load-misses,249151392,100.00,0.01,of all dTLB cache accesses
8.012215004,12429586,,L1-dcache-load-misses,249151392,100.00,,
8.262598319,814040584,,cycles,249392672,100.00,,
8.262598319,3806455081,,instructions,249392672,100.00,4.68,insn per cycle
8.262598319,635345768,,dTLB-loads,249392672,100.00,,
8.262598319,37938,,dTLB-load-misses,249392672,100.00,0.01,of all dTLB cache accesses
8.262598319,12421825,,L1-dcache-load-misses,249392672,100.00,,
8.512984450,814179024,,cycles,249357952,100.00,,
8.512984450,3808152473,,instructions,249357952,100.00,4.68,insn per cycle
8.512984450,635628759,,dTLB-loads,249357952,100.00,,
8.512984450,36851,,dTLB-load-misses,249357952,100.00,0.01,of all dTLB cache accesses
8.512984450,12440262,,L1-dcache-load-misses,249357952,100.00,,
8.763365749,814775837,,cycles,249554688,100.00,,
8.763365749,3811400064,,instructions,249554688,100.00,4.68,insn per cycle
8.763365749,636177516,,dTLB-loads,249554688,100.00,,
8.763365749,38469,,dTLB-load-misses,249554688,100.00,0.01,of all dTLB cache accesses
8.763365749,12413461,,L1-dcache-load-misses,249554688,100.00,,
9.013734024,813890982,,cycles,249292416,100.00,,
9.013734024,3806039856,,instructions,249292416,100.00,4.68,insn per cycle
9.013734024,635287153,,dTLB-loads,249292416,100.00,,
9.013734024,37547,,dTLB-load-misses,249292416,100.00,0.01,of all dTLB cache accesses
9.013734024,12398349,,L1-dcache-load-misses,249292416,100.00,,
9.264121531,760752806,,cycles,234883360,100.00,,
9.264121531,3508650255,,instructions,234883360,100.00,4.61,insn per cycle
9.264121531,587845398,,dTLB-loads,234883360,100.00,,
9.264121531,72733,,dTLB-load-misses,234883360,100.00,0.01,of all dTLB cache accesses
9.264121531,11694967,,L1-dcache-load-misses,234883360,100.00,,
9.514501741,814696069,,cycles,249506912,100.00,,
9.514501741,3803094792,,instructions,249506912,100.00,4.67,insn per cycle
9.514501741,634753048,,dTLB-loads,249506912,100.00,,
9.514501741,35165,,dTLB-load-misses,249506912,100.00,0.01,of all dTLB cache accesses
9.514501741,12570850,,L1-dcache-load-misses,249506912,100.00,,
9.764880417,813900903,,cycles,249284992,100.00,,
9.764880417,3807953498,,instructions,249284992,100.00,4.68,insn per cycle
9.764880417,635562829,,dTLB-loads,249284992,100.00,,
9.764880417,35701,,dTLB-load-misses,249284992,100.00,0.01,of all dTLB cache accesses
9.764880417,12422000,,L1-dcache-load-misses,249284992,100.00,,
10.015265459,814230454,,cycles,249417056,100.00,,
10.015265459,3810710605,,instructions,249417056,100.00,4.68,insn per cycle
10.015265459,636015047,,dTLB-loads,249417056,100.00,,
10.015265459,35346,,dTLB-load-misses,249417056,100.00,0.01,of all dTLB cache accesses
10.015265459,12475810,,L1-dcache-load-misses,249417056,100.00,,
10.265642279,813340992,,cycles,249143520,100.00,,
10.265642279,3797810808,,instructions,249143520,100.00,4.67,insn per cycle
10.265642279,633933295,,dTLB-loads,249143520,100.00,,
10.265642279,42741,,dTLB-load-misses,249143520,100.00,0.01,of all dTLB cache accesses
10.265642279,12428319,,L1-dcache-load-misses,249143520,100.00,,
10.516018041,813740851,,cycles,249241536,100.00,,
10.516018041,3794641477,,instructions,249241536,100.00,4.66,insn per cycle
10.516018041,633571514,,dTLB-loads,249241536,100.00,,
10.516018041,42698,,dTLB-load-misses,249241536,100.00,0.01,of all dTLB cache accesses
10.516018041,12372118,,L1-dcache-load-misses,249241536,100.00,,
10.766394509,814160439,,cycles,249302464,100.00,,
10.766394509,3807856812,,instructions,249302464,100.00,4.68,insn per cycle
10.766394509,635575344,,dTLB-loads,249302464,100.00,,
10.766394509,38507,,dTLB-load-misses,249302464,100.00,0.01,of all dTLB cache accesses
10.766394509,12415471,,L1-dcache-load-misses,249302464,100.00,,
11.016773471,810009825,,cycles,248081888,100.00,,
11.016773471,3782471875,,instructions,248081888,100.00,4.67,insn per cycle
11.016773471,631391622,,dTLB-loads,248081888,100.00,,
11.016773471,39531,,dTLB-load-misses,248081888,100.00,0.01,of all dTLB cache accesses
11.016773471,12367685,,L1-dcache-load-misses,248081888,100.00,,
11.267161330,815056456,,cycles,249610464,100.00,,
11.267161330,3811635696,,instructions,249610464,100.00,4.68,insn per cycle
11.267161330,636229317,,dTLB-loads,249610464,100.00,,
11.267161330,40049,,dTLB-load-misses,249610464,100.00,0.01,of all dTLB cache accesses
11.267161330,12463999,,L1-dcache-load-misses,249610464,100.00,,
11.517544709,814299070,,cycles,249362912,100.00,,
11.517544709,2834292273,,instructions,249362912,100.00,3.48,insn per cycle
11.517544709,473225257,,dTLB-loads,249362912,100.00,,
11.517544709,33204,,dTLB-load-misses,249362912,100.00,0.01,of all dTLB cache accesses
11.517544709,4019744,,L1-dcache-load-misses,249362912,100.00,,
11.767934455,814190825,,cycles,249319008,100.00,,
11.767934455,2733004221,,instructions,249319008,100.00,3.36,insn per cycle
11.767934455,456499902,,dTLB-loads,249319008,100.00,,
11.767934455,40943,,dTLB-load-misses,249319008,100.00,0.01,of all dTLB cache accesses
11.767934455,2964986,,L1-dcache-load-misses,249319008,100.00,,
12.018317482,815065033,,cycles,249563104,100.00,,
12.018317482,2754972650,,instructions,249563104,100.00,3.38,insn per cycle
12.018317482,459924622,,dTLB-loads,249563104,100.00,,
12.018317482,30038,,dTLB-load-misses,249563104,100.00,0.01,of all dTLB cache accesses
12.018317482,2848623,,L1-dcache-load-misses,249563104,100.00,,
12.268692125,814084214,,cycles,249333184,100.00,,
12.268692125,3758530361,,instructions,249333184,100.00,4.62,insn per cycle
12.268692125,627361694,,dTLB-loads,249333184,100.00,,
12.268692125,40493,,dTLB-load-misses,249333184,100.00,0.01,of all dTLB cache accesses
12.268692125,10914387,,L1-dcache-load-misses,249333184,100.00,,
12.519080624,814494549,,cycles,249446432,100.00,,
12.519080624,3742907957,,instructions,249446432,100.00,4.60,insn per cycle
12.519080624,624896971,,dTLB-loads,249446432,100.00,,
12.519080624,41978,,dTLB-load-misses,249446432,100.00,0.01,of all dTLB cache accesses
12.519080624,11340254,,L1-dcache-load-misses,249446432,100.00,,
12.769455651,814014828,,cycles,249309280,100.00,,
12.769455651,3342381802,,instructions,249309280,100.00,4.11,insn per cycle
12.769455651,557846991,,dTLB-loads,249309280,100.00,,
12.769455651,30554,,dTLB-load-misses,249309280,100.00,0.01,of all dTLB cache accesses
12.769455651,7260397,,L1-dcache-load-misses,249309280,100.00,,
13.019828534,814615161,,cycles,249508608,100.00,,
13.019828534,3705799279,,instructions,249508608,100.00,4.55,insn per cycle
13.019828534,618472183,,dTLB-loads,249508608,100.00,,
13.019828534,32355,,dTLB-load-misses,249508608,100.00,0.01,of all dTLB cache accesses
13.019828534,11405114,,L1-dcache-load-misses,249508608,100.00,,
13.270201673,813812029,,cycles,249268416,100.00,,
13.270201673,2663944581,,instructions,249268416,100.00,3.27,insn per cycle
13.270201673,444938147,,dTLB-loads,249268416,100.00,,
13.270201673,39135,,dTLB-load-misses,249268416,100.00,0.01,of all dTLB cache accesses
13.270201673,2589035,,L1-dcache-load-misses,249268416,100.00,,
13.520579261,814344071,,cycles,249353632,100.00,,
13.520579261,3238462175,,instructions,249353632,100.00,3.98,insn per cycle
13.520579261,540614644,,dTLB-loads,249353632,100.00,,
13.520579261,33241,,dTLB-load-misses,249353632,100.00,0.01,of all dTLB cache accesses
13.520579261,6033176,,L1-dcache-load-misses,249353632,100.00,,
13.770959215,813999691,,cycles,249255328,100.00,,
13.770959215,2889832063,,instructions,249255328,100.00,3.55,insn per cycle
13.770959215,482417984,,dTLB-loads,249255328,100.00,,
13.770959215,30643,,dTLB-load-misses,249255328,100.00,0.01,of all dTLB cache accesses
13.770959215,4445262,,L1-dcache-load-misses,249255328,100.00,,
14.021363650,575929627,,cycles,176349888,100.00,,
14.021363650,2387972539,,instructions,176349888,100.00,4.15,insn per cycle
14.021363650,414400948,,dTLB-loads,176349888,100.00,,
14.021363650,290416,,dTLB-load-misses,176349888,100.00,0.07,of all dTLB cache accesses
14.021363650,9719021,,L1-dcache-load-misses,176349888,100.00,,
