# started on Tue Sep  8 09:30:34 2026

7.261032356,635455839,,dTLB-loads,249384096,100.00,,
7.261032356,37766,,dTLB-load-misses,249384096,100.00,0.01,of all dTLB cache accesses
7.261032356,12448801,,L1-dcache-load-misses,249384096,100.00,,
7.511445398,813780886,,cycles,249224000,100.00,,
7.511445398,3803797560,,instructions,249224000,100.00,4.67,insn per cycle
7.511445398,634943816,,dTLB-loads,249224000,100.00,,
7.511445398,41209,,dTLB-load-misses,249224000,100.00,0.01,of all dTLB cache accesses
7.511445398,12402780,,L1-dcache-load-misses,249224000,100.00,,
7.761833353,814624853,,cycles,249494144,100.00,,
7.761833353,3808613775,,instructions,249494144,100.00,4.68,insn per cycle
7.761833353,635717117,,dTLB-loads,249494144,100.00,,
7.761833353,38144,,dTLB-load-misses,249494144,100.00,0.01,of all dTLB cache accesses
7.761833353,12424365,,L1-dcache-load-misses,249494144,100.00,,
8.012218268,813936784,,cycles,249254048,100.00,,
8.012218268,3802731589,,instructions,249254048,100.00,4.67,insn per cycle
8.012218268,634767031,,dTLB-loads,249254048,100.00,,
8.012218268,42360,,dTLB-load-misses,249254048,100.00,0.01,of all dTLB cache accesses
8.012218268,12426020,,L1-dcache-load-misses,249254048,100.00,,
8.262606542,814162542,,cycles,249355232,100.00,,
8.262606542,3798220588,,instructions,249355232,100.00,4.67,insn per cycle
8.262606542,634144086,,dTLB-loads,249355232,100.00,,
8.262606542,45348,,dTLB-load-misses,249355232,100.00,0.01,of all dTLB cache accesses
8.262606542,12377857,,L1-dcache-load-misses,249355232,100.00,,
8.513021824,813900059,,cycles,249259072,100.00,,
8.513021824,3808260458,,instructions,249259072,100.00,4.68,insn per cycle
8.513021824,635649092,,dTLB-loads,249259072,100.00,,
8.513021824,39725,,dTLB-load-misses,249259072,100.00,0.01,of all dTLB cache accesses
8.513021824,12404997,,L1-dcache-load-misses,249259072,100.00,,
8.763399539,814012893,,cycles,249312320,100.00,,
8.763399539,3802515471,,instructions,249312320,100.00,4.67,insn per cycle
8.763399539,634721272,,dTLB-loads,249312320,100.00,,
8.763399539,39396,,dTLB-load-misses,249312320,100.00,0.01,of all dTLB cache accesses
8.763399539,12440043,,L1-dcache-load-misses,249312320,100.00,,
9.013805861,813314360,,cycles,249138368,100.00,,
9.013805861,3797877157,,instructions,249138368,100.00,4.67,insn per cycle
9.013805861,634009372,,dTLB-loads,249138368,100.00,,
9.013805861,45016,,dTLB-load-misses,249138368,100.00,0.01,of all dTLB cache accesses
9.013805861,12417570,,L1-dcache-load-misses,249138368,100.00,,
9.264187832,813728816,,cycles,249242848,100.00,,
9.264187832,3805182516,,instructions,249242848,100.00,4.68,insn per cycle
9.264187832,635131216,,dTLB-loads,249242848,100.00,,
9.264187832,37268,,dTLB-load-misses,249242848,100.00,0.01,of all dTLB cache accesses
9.264187832,12417493,,L1-dcache-load-misses,249242848,100.00,,
9.514570059,814766222,,cycles,249513632,100.00,,
9.514570059,3809682031,,instructions,249513632,100.00,4.68,insn per cycle
9.514570059,635922477,,dTLB-loads,249513632,100.00,,
9.514570059,42010,,dTLB-load-misses,249513632,100.00,0.01,of all dTLB cache accesses
9.514570059,12426529,,L1-dcache-load-misses,249513632,100.00,,
9.764945598,813498820,,cycles,249151296,100.00,,
9.764945598,3792392219,,instructions,249151296,100.00,4.66,insn per cycle
9.764945598,633078425,,dTLB-loads,249151296,100.00,,
9.764945598,42378,,dTLB-load-misses,249151296,100.00,0.01,of all dTLB cache accesses
9.764945598,12494225,,L1-dcache-load-misses,249151296,100.00,,
10.015319793,813758607,,cycles,249179776,100.00,,
10.015319793,3809135988,,instructions,249179776,100.00,4.68,insn per cycle
10.015319793,635742070,,dTLB-loads,249179776,100.00,,
10.015319793,36560,,dTLB-load-misses,249179776,100.00,0.01,of all dTLB cache accesses
10.015319793,12413057,,L1-dcache-load-misses,249179776,100.00,,
10.265689412,814277020,,cycles,249356608,100.00,,
10.265689412,3810715686,,instructions,249356608,100.00,4.68,insn per cycle
10.265689412,636044499,,dTLB-loads,249356608,100.00,,
10.265689412,36830,,dTLB-load-misses,249356608,100.00,0.01,of all dTLB cache accesses
10.265689412,12454682,,L1-dcache-load-misses,249356608,100.00,,
10.516062040,814581036,,cycles,249390144,100.00,,
10.516062040,3809489373,,instructions,249390144,100.00,4.68,insn per cycle
10.516062040,635849978,,dTLB-loads,249390144,100.00,,
10.516062040,38349,,dTLB-load-misses,249390144,100.00,0.01,of all dTLB cache accesses
10.516062040,12420630,,L1-dcache-load-misses,249390144,100.00,,
10.766446346,813435343,,cycles,249051936,100.00,,
10.766446346,3800726883,,instructions,249051936,100.00,4.67,insn per cycle
10.766446346,634411148,,dTLB-loads,249051936,100.00,,
10.766446346,40218,,dTLB-load-misses,249051936,100.00,0.01,of all dTLB cache accesses
10.766446346,12413423,,L1-dcache-load-misses,249051936,100.00,,
11.016832157,814395907,,cycles,249412384,100.00,,
11.016832157,3798327170,,instructions,249412384,100.00,4.66,insn per cycle
11.016832157,634128475,,dTLB-loads,249412384,100.00,,
11.016832157,46006,,dTLB-load-misses,249412384,100.00,0.01,of all dTLB cache accesses
11.016832157,12449842,,L1-dcache-load-misses,249412384,100.00,,
11.267221200,814889724,,cycles,249558016,100.00,,
11.267221200,3811437104,,instructions,249558016,100.00,4.68,insn per cycle
11.267221200,636222278,,dTLB-loads,249558016,100.00,,
11.267221200,41595,,dTLB-load-misses,249558016,100.00,0.01,of all dTLB cache accesses
11.267221200,12377104,,L1-dcache-load-misses,249558016,100.00,,
11.517596611,814800059,,cycles,249523328,100.00,,
11.517596611,3812445187,,instructions,249523328,100.00,4.68,insn per cycle
11.517596611,636315176,,dTLB-loads,249523328,100.00,,
11.517596611,37146,,dTLB-load-misses,249523328,100.00,0.01,of all dTLB cache accesses
11.517596611,12439727,,L1-dcache-load-misses,249523328,100.00,,
11.767958678,814202139,,cycles,249364544,100.00,,
11.767958678,3801567256,,instructions,249364544,100.00,4.67,insn per cycle
11.767958678,634594245,,dTLB-loads,249364544,100.00,,
11.767958678,41933,,dTLB-load-misses,249364544,100.00,0.01,of all dTLB cache accesses
11.767958678,12488816,,L1-dcache-load-misses,249364544,100.00,,
12.018341321,814748424,,cycles,249516032,100.00,,
12.018341321,3816085996,,instructions,249516032,100.00,4.68,insn per cycle
12.018341321,636856709,,dTLB-loads,249516032,100.00,,
12.018341321,34271,,dTLB-load-misses,249516032,100.00,0.01,of all dTLB cache accesses
12.018341321,12433423,,L1-dcache-load-misses,249516032,100.00,,
12.268719196,814270897,,cycles,249362592,100.00,,
12.268719196,3137074662,,instructions,249362592,100.00,3.85,insn per cycle
12.268719196,523799113,,dTLB-loads,249362592,100.00,,
12.268719196,38503,,dTLB-load-misses,249362592,100.00,0.01,of all dTLB cache accesses
12.268719196,6596124,,L1-dcache-load-misses,249362592,100.00,,
12.519097615,815003760,,cycles,249553152,100.00,,
12.519097615,2943101264,,instructions,249553152,100.00,3.61,insn per cycle
12.519097615,491258491,,dTLB-loads,249553152,100.00,,
12.519097615,29020,,dTLB-load-misses,249553152,100.00,0.01,of all dTLB cache accesses
12.519097615,4715602,,L1-dcache-load-misses,249553152,100.00,,
12.769469442,814487501,,cycles,249357280,100.00,,
12.769469442,3517031182,,instructions,249357280,100.00,4.32,insn per cycle
12.769469442,587118849,,dTLB-loads,249357280,100.00,,
12.769469442,38827,,dTLB-load-misses,249357280,100.00,0.01,of all dTLB cache accesses
12.769469442,9891758,,L1-dcache-load-misses,249357280,100.00,,
13.019874197,815418213,,cycles,249651104,100.00,,
13.019874197,3093438338,,instructions,249651104,100.00,3.79,insn per cycle
13.019874197,516422550,,dTLB-loads,249651104,100.00,,
13.019874197,34742,,dTLB-load-misses,249651104,100.00,0.01,of all dTLB cache accesses
13.019874197,6153513,,L1-dcache-load-misses,249651104,100.00,,
13.270255943,814043893,,cycles,249248704,100.00,,
13.270255943,3444389270,,instructions,249248704,100.00,4.23,insn per cycle
13.270255943,574983539,,dTLB-loads,249248704,100.00,,
13.270255943,37141,,dTLB-load-misses,249248704,100.00,0.01,of all dTLB cache accesses
13.270255943,8409291,,L1-dcache-load-misses,249248704,100.00,,
13.520632059,814859285,,cycles,249546912,100.00,,
13.520632059,3005954888,,instructions,249546912,100.00,3.69,insn per cycle
13.520632059,501698719,,dTLB-loads,249546912,100.00,,
